File,Full Title,Edition,Short Title,Series,Creator,Contributors,Publication Date,Map Publisher,Subject,Continent,Country,State/Province,Region,County,City,Notes,Local Note,Contents,Essay Description of Item,Type (RDA),Type (DCMI),Genre,Color/B&W,Scale,Bounding Box,Original Collection,Primo Record Permalink,Original Item Description,Original Item ID,Language,Repository,Digital Publisher,Rights,Digital ID,Digital Format,Digital Collection,NB,Accessible Alt Text,Cataloger,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path
20260817_agdm-export_Bbox-Subset.csv,"German Empire / by Samuel B. Harding, Ph.D., Indiana University ; drawn by R. Baxter Blair ; published by Denoyer-Geppert Co.",Third edition 1920.,,Harding European history series ; map H20.,"Harding, Samuel Bannister, 1866-1927","Blair, R. Baxter ; Denoyer-Geppert Company ;",1920,Chicago : Denoyer-Geppert Co.,"Prussia (Germany) -- History -- 1815-1870 -- Maps ; Germany -- History -- 1871-1918 -- Maps ; Europe, Central -- History -- 1871-1918 -- Maps ;",Europe;,Germany,,,,,"Copyright 1916 Denoyer-Geppert Company. Includes inset map ""Central Europe industrial."" ""For explanation, see manual which accompanies this series."" A. The German Empire 1871-1918 -- B. Central Europe population density in 1914.",,,,cartographic image,Still image,Maps,Color;,"1:1,750,000",E 5°19ʹ00ʺ--E 22°00ʹ00ʺ/N 54°42ʹ00ʺ--N 47°08ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014269989102124,2 maps on 1 sheet : color ; 81 x 112 cm,640-c .P78 B-1920,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030966,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A 19th-century political map of the 1871-1918 German Empire displays borders, subdivision lines, and population density.",,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36134,36134,36099.jp2,/agdm/image/36099.jp2
20260817_agdm-export_Bbox-Subset.csv,"1:4,000,000 East Africa / compiled, drawn and photographed by D.O.S.",,East Africa 1962,D.O.S.--Misc. ; 299H.,Great Britain. Directorate of Overseas Surveys,,1962,"Tolworth, Eng. : Directorate of Overseas Surveys","Africa, East -- Maps;",Africa;,,,,,,"Map of East Africa showing roads, railways, territorial boundaries, provincial boundaries, district boundaries and heights in feet. ""1000/5/62."" ""Roads information supplied by Ministry of Works in Kenya and Uganda and by Ministry of Works, Power and Communication in Tanganyika. 1961.""",,,,cartographic image,Still image,Maps,B&W;,"1:4,000,000",E 29°00ʹ--E 42°00ʹ/N 5°00ʹ--S 12°00,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014108571102124,"1 map ; 46 x 36 cm, on sheet 57 x 42 cm",300-c .E2 B-1962,,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030968,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,'A 1962 British colonial-era road map highlights East Africa's district borders and major cities'.,,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36135,36135,36103.jp2,/agdm/image/36103.jp2
20260817_agdm-export_Bbox-Subset.csv,A map of Rhodesia divided into provinces and districts under the administration of the British South Africa Company / Edward Stanford,,Zimbabwe 1903,,Edward Stanford Ltd.,British South Africa Company,1903,London : Edward Stanford,Zimbabwe -- Maps ; Zimbabwe -- Administrative and political divisions -- Maps ;,Africa;,Zimbabwe,,,,,"Relief shown by hachures and spot heights.  Includes notes describing land, vegetation and availability of water.  Shows locations of gold reefs and mines.",,,,cartographic image,Still image,Maps,Color;,"1:1,000,000",E 25°30ʹ--E 37°00ʹ/S 16°15ʹ--S 22°45ʹ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9917331983402124,"1 map : color, dissected and mounted on linen ; 90 x 128 cm",362 B-1903,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030962 (a-b),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2025-01-22,2025-01-22,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36144,36144,36150.cpd,/agdm/image/36150.cpd
20260817_agdm-export_Bbox-Subset.csv,"The Anglo-Egyptian Sudan / Geographical Section, General Staff",,Sudan 1914,GSGS (Series) ; 2692,Great Britain. War Office. General Staff. Geographical Section,,1914,London : G.S.G.S.,Sudan -- Maps ; Sudan -- Administrative and political divisions -- Maps ;,Africa;,Sudan,,,,,"Relief shown by form lines and spot heights in feet.  Shows: international and administrative boundaries, railways, roads, tracks, telegraph lines.  ""Loaned by the American Geographical Society to the Peace Conference at Versailles, 1918-1919"" stamped in blue.  Loaned by the American Geographical Society to the Peace Conference at Versailles, 1918-1919.",,,,cartographic image,Still image,Maps,Color;,"1:3,000,000",E 21°--E 39°/N 23°--N 00°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9917349773402124,"1 map : color, mounted on linen ; 88 x 65 cm.",317 B-1914,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030976 (c2) am014656,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2025-01-22,2025-01-22,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36147,36147,36153.cpd,/agdm/image/36153.cpd
20260817_agdm-export_Bbox-Subset.csv,"Guía de rutas, Tierra del Fuego : Rio Grande, Tolhuin, Ushuaia / Instituto Fueguino de Turismo",,Argentina 2005,,Argentina. Instituto Fueguino de Turismo,,2005,"Ushuaia, Argentina : Instituto Fueguino de Turismo","Tierra del Fuego (Argentina) -- Maps ; Ushuaia (Argentina) -- Maps ; Río Grande (Tierra del Fuego, Argentina) -- Maps ; Tolhuin (Argentina) -- Maps ;",South America;,Argentina,,,,,"Relief shown by spot heights.  Panel title.  Includes location map, two inset maps and distance table.  Three ancillary city maps with inset location maps and information directory on verso.",,"Provincia de Tierra del Fuego, Antartida ́e islas del Atla̋ntico sur República Argentina -- Ushuaia -- Río Grande -- Rolhuin.",,cartographic image,Still image,Maps,Color;,,"W 69°03'00""-W 63°20'00""/S 52°39'00""-S 55°25'00""",American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9920549313402124,"1 map : color ; on sheet 78 x 51 cm, folded to 26 x 16 cm",250-c .S6 A-2005,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030983 (a-b),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2025-01-22,2025-01-22,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36155,36155,36176.cpd,/agdm/image/36176.cpd
20260817_agdm-export_Bbox-Subset.csv,"Distribution of older Americans in 1970 related to year of maximum county of population / Prepared by Geography Division, in cooperation with Population Division, Bureau ofthe Census.",,United States 1970,United States maps. GE-70 ; no. 2.,United States. Bureau of the Census,,1970,Washington : U.S. Bureau of the Census,Age distribution (Demography) -- United States -- Maps ; Older people -- United States -- Maps ; United States -- Population -- Maps ;,North and Central America;,United States,,,,,"""Albers equal area projection. Includes insets of Hawaii and Alaska. Three color coded figures and three center city maps on verso.  Additional Info: Also available on the Internet through the American Geographical Society Library Digital Map Collection.",,,,cartographic image,Still image,Maps,Color;,"1:19,200,000",E 144°24ʹ00ʺ--W 64°21ʹ00ʺ/N 71°35ʹ00ʺ--S 14°45ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9916612543402124,1 map : color ; 17 x 26 cm.,800 C-1970,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030991 (a-b),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2025-01-22,2025-01-22,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36158,36158,36179.cpd,/agdm/image/36179.cpd
20260817_agdm-export_Bbox-Subset.csv,"Depth to bedrock in Wisconsin. / Compiled by L. C. Trotta and R. D. Cotter, 1973. [Prepared by] Cartographic Laboratory, University of Wisconsin--Madison",,Wisconsin 1973,,"Trotta, L. C. (Lee C.)","Cotter, R. D. (Ralph D.), 1929-; University of Wisconsin--Madison. Cartographic Laboratory ;",1973,"Madison : University of Wisconsin--Extension, Geological and Natural History Survey",Geology -- Wisconsin -- Maps,North and Central America;,United States,Wisconsin,,,,"Alternate title: Wisconsin. Relief shown by spot heights. Depths of bedrock shown by gradient tints. ""Compiled from: Published and unpublished reports of the Wisconsin Geological and Natural History Survey and the U.S. Geological Survey."" ""Base from U.S. Geological Survey, 1:1,000,000; edition of 1968.""",,,,cartographic image,Still image,Maps,Color;,"1:1,000,000",W 92°53ʹ00ʺ--W 86°14ʹ00ʺ/N 47°18ʹ00ʺ--N 42°29ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9911119493402124,1 map : color ; 56 x 54 cm,893 G-1973,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,am003004,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,A 1973 Wisconsin bedrock depth map displays elevation zones from 0-800 feet in color-coded bands.,,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36163,36163,36162.jp2,/agdm/image/36162.jp2
20260817_agdm-export_Bbox-Subset.csv,Die Deutschen Weinanbaugebiete = The German wine-growing regions / DWI.,,Germany 2003,,Deutsches Wirtschaftsinstitut,,2003,Berlin : Deutsches Wirtschaftsinstitut,Wine districts -- Germany -- Maps ; Vineyards -- Germany -- Maps ; Wine and wine making -- Germany -- Maps ; Grapes -- Varieties -- Germany -- Maps;,Europe;,Germany,,,,,"Other title German wine-growing regions Notes Shows wine-producing areas and vineyards in Germany. ""Deutsche Weine neu erlegen, German wines light and elegant naturally"" in bottom margin. Includes location map [ca. 1:3,650,000] and tables showing region, grape-varieties, and ground surface cultivated in hectares and percentage. Underneath location map: ""DWI, Grossposter-Übersichtskarte.""",,"Ahr, Mittelrhein, Mosel-Saar-Ruwer [ca. 1:370,000] -- Saale-Unstrut, Sachsen [ca. 1:450,000] -- Franken [ca. 1:370,000] -- Württemberg, Baden [ca. 1:450,000] -- Rheingau, Nahe, Rheinhessen, Hessische Bergstrasse, Pfalz [ca. 1:240,000].",,cartographic image,Still image,Maps,Color;,,E 6⁰00ʹ--E 15⁰00ʹ/N 54⁰30ʹ--N 47⁰15ʹ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9916342523402124,5 maps on 1 sheet : color ; sheet 137 x 97 cm,640 A-[2003],German,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030997,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"Map details Germany's wine-growing regions with color-coded areas like Mosel-Saar-Ruwer, Rheingau, and Pfalz, labeled ""Die.",,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36164,36164,36167.jp2,/agdm/image/36167.jp2
20260817_agdm-export_Bbox-Subset.csv,Status of topographic mapping / Geological Survey,,United States 1959,,Geological Survey (U.S.),,1959,"Washington, D.C. : U.S. Geological Survey",United States -- Maps -- Indexes ; United States -- Surveys -- Maps ; Topographic maps;,North and Central America;,United States,,,,,"Sheet of the National Atlas of the United States."" ""Base map and subject data compiled by United States Geological Survey."" ""January 1959."" ""M R-5811.""",,,,cartographic image,Still image,Maps,Color;,"1:5,000,000",E 144°24ʹ00ʺ--W 64°21ʹ00ʺ/N 71°35ʹ00ʺ--S 14°45ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9915364413402124,1 map : color ; 60 x 97 cm,800 J-1959d,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030992,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,A 1959 U.S. map illustrates topographic survey coverage via color coding.,,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36167,36167,36165.jp2,/agdm/image/36165.jp2
20260817_agdm-export_Bbox-Subset.csv,South America / Chapman and Hall ; J.W. Lowry,,South America 1846,,Chapman and Hall,"Lowry, Joseph Wilson, 1803-1879",1846,London : Chapman and Hall,South America -- Maps;,South America;,,,,,,"Relief shown by hachures. Includes 3 inset maps: Galapagos Islands -- Straits of Macalhaens -- Falkland Islands. ""B"" and ""97,"" ""98,"" ""99"" and ""100"" in margins of segments.",,,,cartographic image,Still image,Maps,Color;,"1:13,000,000",W 109°40ʹ00ʺ--W 34°13ʹ00ʺ/N 12°57ʹ00ʺ--S 56°43ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014108073302124,1 map in 4 segments : color ; 63 x 51 cm,250 A-[1846?],English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030988,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,A 19th-century map from the American Geographic Society (1846) shows detailed South America routes and country borders.,,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36168,36168,36158.jp2,/agdm/image/36158.jp2
20260817_agdm-export_Bbox-Subset.csv,"The N.W. Amazon Basin from surveys by Hamilton Rice, B.A., M.D., F.R.G.S. (Gold Medallist) 1907-08 and 1912-13 / published by the Royal Geographical Society",,Amazon Basin 1914,,,"Rice, Alexander Hamilton, 1875-1956 ; Royal Geographical Society (Great Britain);",1914,London : Royal Geographical Society,South America -- Maps ; Amazon River Region -- Maps ;,South America;,,,,,,"Relief shown by shading and spot heights. Includes note, location map and inset continuation map. Map to illustrate paper ""Further explorations in the North-west Amazon Basin"" in August 1914 edition of the Geographical Journal.",,,,cartographic image,Still image,Maps,Color;,"1:1,000,000",W 75°14ʹ00ʺ--W 64°51ʹ00ʺ/N 6°39ʹ00ʺ--S 0°09ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014108570902124,1 map : color ; 50 x 65 cm,250-c .N6W4 A-1914,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030984,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A 1914 Royal Geographical Society geographical map of the Northwestern Amazon Basin, based on Hamilton Rice's surveys.",,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36169,36169,36160.jp2,/agdm/image/36160.jp2
20260817_agdm-export_Bbox-Subset.csv,"Products of South America ; Products of Mexico, Central America, and the West Indies / prepared by the International Bureau of American Republics ; F.A. Godoy",,South America 1908,,International Bureau of the American Republics,"Godoy, F. A.",1908,"Washington, D.C. : International Bureau of American Republics",Agriculture -- South America -- Maps ; Agriculture -- Central America -- Maps ; Agriculture -- Mexico -- Maps ; Agriculture -- West Indies -- Maps;,South America;,,,,,,"Other title Products of Mexico, Central America, and the West Indies Values of Latin-American exports Notes Includes diagram: Values of Latin-American exports and notes.",,,,cartographic image,Still image,Maps,Color;,,W 115°--W 35°/N 30°--S 55°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014108073502124,2 maps on 1 sheet : color ; sheet 56 x 87 cm,250 E-1908,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030987,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"Old South American, Mexican, Central American, and Caribbean maps from about 1908 highlight agricultural and export regions.",,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36170,36170,36166.jp2,/agdm/image/36166.jp2
