File,Full Title,Edition,Short Title,Series,Creator,Contributors,Publication Date,Map Publisher,Subject,Continent,Country,State/Province,Region,County,City,Place Lookup,Notes,Local Note,Contents,Essay Description of Item,Type (RDA),Type (DCMI),Genre,Color/B&W,Scale,Bounding Box,Original Collection,Primo Record Permalink,Original Item Description,Original Item ID,Language,Repository,Digital Publisher,Rights,Digital ID,Digital Format,Digital Collection,NB,Accessible Alt Text,Cataloger,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path
20260817_agdm-export_Bbox-Subset.csv,A connected warrantee township map of Conneaut Township in Erie County,,"Conneaut Township, Erie County, Pennsylvania 1968",,"Pennsylvania. Bureau of Land Records, cartographer",,1968,"Harrisburg, Pa. : Pennsylvania Department of Internal Affairs, Bureau of Land Records","Land grants -- Pennsylvania -- Conneaut (Erie County : Township) -- Maps ; Real property -- Pennsylvania -- Conneaut (Erie County : Township) -- Maps ; Landowners -- Pennsylvania -- Conneaut (Erie County : Township) -- Maps ; Land grants -- Pennsylvania -- Erie County -- Maps ; Real property -- Pennsylvania -- Erie County -- Maps ; Landowners -- Pennsylvania -- Erie County -- Maps ; Conneaut (Erie County, Pa. : Township) -- Maps ; Erie County (Pa.) -- Maps; Cadastral maps;",North and Central America;,United States,Pennsylvania,,Erie County,,Erie County,"Shows original land grants. Information usually shown for each tract of land includes: name of warrantee, name of patentee, number of acres, name of tract, and dates of warrant, survey and patent. Survey and patent numbers also may be given. ""In testimony whereof: I have hereunto set my hand and caused the seal of the said Department to be affixed at Harrisburg, Pennsylvania this twenty-fifth day of January A.D., one thousand nine hundred and sixty-eight."" Includes location map. ""Edp""--In lower right corner of map.",,,,cartographic image,Still image,Maps,,"1:19,800",(W 80°31ʹ09ʺ--W 80°20ʹ53ʺ/N 41°56ʹ25ʺ--N 41°50ʹ58ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1dmapte/alma9921203723402124,1 map : blueline print ; 106 x 156 cm,873-c .E74 B-1968,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030896,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A 1968 cadastral map details Conneaut Township's parcels, landowners, and Erie County's town line layout.",,2024-11-26,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/35999,35999,35997.jp2,/agdm/image/35997.jp2
20260817_agdm-export_Bbox-Subset.csv,"A plan of Quebec, metropolis of Canada in North America.",,Québec 1759,,,,1759,London : London Magazine,Fortification -- Québec (Province) -- Québec -- Maps -- Early works to 1800 ; Québec (Québec) -- Maps -- Early works to 1800 ;,North and Central America;,Canada,Québec,,,Québec,Québec,"Relief shown by hachures. Shows fortifications. Oriented with north to the right. Appears in the London Magazine, April 1759, volume 28. Includes index to points of interest.",,,,cartographic image,Still image,Maps,B&W;,,(W 71°32ʹ57ʺ--W 71°08ʹ01ʺ/N 46°58ʹ50ʺ--N 46°43ʹ39ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013546772002124,1 map ; 12 x 15 cm,120-d .Q42 A-[1759],,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030911,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A 1759 map displays Quebec's fortified city, marking landmarks such as the cathedral, palace, bishop's residence.",,2024-11-26,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36001,36001,36007.jp2,/agdm/image/36007.jp2
20260817_agdm-export_Bbox-Subset.csv,"View of Madison the capital of Wisconsin / Taken from the water cure, south side of Lake Menona, 1855",,"Madison, Wisconsin 1855 1974",,"Donnel, S.H. ;","Curriers, C. ; Historic Urban Plans (Firm)",1855 ; 1974,"New York : C. Curriers, lith., 1855 ; Ithaca, N.Y. : Historic Urban Plans, 1974.",Madison (Wis.) -- Maps;,North and Central America;,United States,Wisconsin,,,Madison,Madison,"Facsimile. ""Reproduced ... from a lithograph in the Mariners Museum, Newport News, Virginia.""",,,,cartographic image,Still image,Maps,Color;,,(W 89°34ʹ17ʺ--W 89°14ʹ47ʺ/N 43°10ʹ18ʺ--N 42°59ʹ53ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma999432453402124,1 view : color ; 28 x 48 cm,893-d .M32 M-1855 1974,,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030903,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"An 1855 illustration shows Madison, Wisconsin's lakefront featuring early buildings and Lake Monona.",,2024-11-26,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36002,36002,36000.jp2,/agdm/image/36000.jp2
20260817_agdm-export_Bbox-Subset.csv,"Mogg's illustration of Patterson's roads, a new map of England and Wales, describing all the direct & principal cross roads, boroughs, market towns & villages to which is added the actual distance from one market town to another and separate index shewing the number of members returned to Parliament, market days, postage of letters, and exact admeasurement of each from the metropolis / published by Edwd Mogg.",Augt. 1807.,England and Wales 1807,,"Mogg, Edward",,1807,London : E. Mogg,England -- Maps ; Wales -- Maps ;,Europe;,Great Britain,,,,,Great Britain,"Included with ""A Survey of the roads from London to Brighton, Southampton, Portsmouth, Hastings, Turnbridge Wells, Margata, Ramsgate & Dover, laid down on a scale of one inch to a mile by Edward Mogg.""",,,,cartographic image,Still image,Maps,Color;,"1:1,400,000",(W 6°42ʹ00ʺ--E 2°05ʹ00ʺ/N 55°55ʹ00ʺ--N 49°40ʹ00ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014214272902124,1 map : color ; 53 x 45 cm,622 D-1807,,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030910,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"An 1807 map displays England and Wales with roads, towns, and market distances marked.",,2024-11-26,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36005,36005,36005.jp2,/agdm/image/36005.jp2
20260817_agdm-export_Bbox-Subset.csv,"The fabulous Salton Sea : ""Nature's magnificent mistake ... man's masterful plan"" / prepared by the Salton City Chamber of Commerce ; Don Frank & Associates",,"Salton City, California 1958",,Salton City Chamber of Commerce,,1958,"Santa Ana, California : Don Frank & Associates; Salton City, California : Salton City Chamber of Commerce;",Salton Sea (Calif.) -- Maps ; Anza-Borrego Desert State Park (Calif.) -- Maps ;,North and Central America;,United States,California,,,Salton City,Salton City,"Relief shown pictorially. Depth shown by sounding. Includes illustrations. ""SCCM-001.""",,,,cartographic image,Still image,Maps,Color;,,(W 116°12ʹ00ʺ--W 115°22ʹ00ʺ/N 33°42ʹ00ʺ--N 32°48ʹ00ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014151472402124,"1 map : color ; 53 x 41 cm, on sheet 57 x 45 cm",813-c .S2S4 M-[1958],,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030907,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A 1958 Salton Sea travel poster highlights California routes, Bombay Beach, and Hot Mineral Spa.",,2024-11-26,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36007,36007,35998.jp2,/agdm/image/35998.jp2
20260817_agdm-export_Bbox-Subset.csv,Karte von Russland : aus Sohr-Berghaus' Handatlas / entworfen von Prof. Dr. Alois Bludau; bearbeitet von Otto Herkt.,,Russia 1913,,"Bludau, Alois","Herkt, Otto ; Carl Flemming (Firm)",1913,Berlin : Flemming,"Russia, Western -- Maps;",Europe;,Russia,,,,,Russia,"Other title: Flemmings namentreue (idionomatographische) Länderkarten, Blatt 1. Includes inset population map.",,,,cartographic image,Still image,Maps,Color;,"1:4,500,000",(E 10°--E 70°/N 70°--N 38°),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014207573202124,1 map : color ; 82 x 69 cm,670 A-1913,German,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap029140,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A 1913 historical map of Europe's Russian Empire displays borders, rivers and transportation networks at 1:4.5 million scale.",,2024-11-26,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36008,36008,36003.jp2,/agdm/image/36003.jp2
20260817_agdm-export_Bbox-Subset.csv,"View of the Chicago Harbor and central area / with best wishes for a merry Christmas and a happy New Year, Dorothy and Graham Aldis.",,"Chicago, Illinois 1957",,"Palmatary, J. T. (James T.)","Aldis, Dorothy, 1896-1966 ; Aldis, Graham, -1966 ;",1957,"Lake Forest, Ill. : Dorothy and Graham Aldis",Chicago (Ill.) -- Maps ; Chicago (Ill.) -- Aerial views ;,North and Central America;,United States,Illinois,,,Chicago,Chicago,"Perspective and pictorial map. Facsimile showing downtown part of the Chicago Historical Society's Palamatary view, 'with best wishes for a Merry Christmas and a Happy New Year, Dorothy and Graham Aldis.' Oriented with north to right. Includes text and and partial key to the view. ""1856"" -- at head of title.",,,,cartographic image,Still image,Maps,Color;,,(W 87°56ʹ24ʺ--W 87°31ʹ26ʺ/N 42°01ʹ22ʺ--N 41°38ʹ40ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014151469602124,"1 view : color ; 46 x 46 cm, on sheet 71 x 51 cm, folded to 18 x 17 cm",830-d .C44 M-1856 [1957],,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030909,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,An 1856 aerial map depicts Chicago Harbor's expansion linking European grain markets to Atlantic shipping routes.,,2024-11-26,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36010,36010,36009.jp2,/agdm/image/36009.jp2
20260817_agdm-export_Bbox-Subset.csv,"Plan of that part of the Isthmus of Panama, eligible for effecting a communication between the Atlantic & Pacific / from observations & surveys performed in the years 1828 & 1829 by J.A. Lloyd ; engraved by J. Gardner.",,Panama 1829,,"Lloyd, J. A. (John Augustus), 1800-1854","Gardner, J. ; Royal Society (Great Britain)",1829,London : Royal Society of London,"Panama, Isthmus of (Panama) -- Maps ; Railroads -- Panama -- Panama, Isthmus of -- Maps ;",North and Central America;,Panama,,,,,Panama,"Also shows proposed railroads. Relief shown by hachures. In upper right margin: Phil. Trans. MDCCCXXIX Plate II. From Philosophical transactions of the Royal Society of London, 1829. Includes inset of ""Plan of the city of Panama.""",,,,cartographic image,Still image,Maps,,"1:150,000",ǂc (W 83°03ʹ00ʺ--W 77°09ʹ00ʺ/N 9°50ʹ00ʺ--N 7°00ʹ00ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014151469502124,1 map ; 44 x 40 cm,228 A-[1829],,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030908,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"An 1829 map by J.A. Lloyd outlines the Panama Isthmus as a proposed Atlantic-Pacific passage, showing routes and forested.",,2024-11-26,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36011,36011,36010.jp2,/agdm/image/36010.jp2
20260817_agdm-export_Bbox-Subset.csv,"Plat of Madison, the capital of Wisconsin 1836. / John V. Suydam, distr. surveyor",,"Madison, Wisconsin 1836 1971",,"Suydam, John V.",P. Desobry's Lith. ; Historic Urban Plans (Firm),1836 ; 1971,"New York : P. Desobry's Lith., 1836 ;  Ithaca, N.Y. : Historic Urban Plans, 1971.",Madison (Wis.) -- Maps;,North and Central America;,United States,Wisconsin,,,Madison,Madison,"Facsimile. Oriented with north toward the upper right. ""Reproduced ... from a lithograph in the State Historical Society of Wisconsin."" Cadastral map. Inset: Map of the Four Lake Country.",,,,cartographic image,Still image,Maps,Grayscale;,"1:7,400",(W 89°34ʹ17ʺ--W 89°14ʹ47ʺ/N 43°10ʹ18ʺ--N 42°59ʹ53ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma999433083402124,1 map ; 51 x 63 cm,893-d .M32 A-1836 1971,,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030902,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A 1836 land map of Madison, Wisconsin's capital, displays lakefront plots near Fourth and Third Lakes.",,2024-11-26,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36012,36012,36001.jp2,/agdm/image/36001.jp2
20260817_agdm-export_Bbox-Subset.csv,Carte des missions Catholiques en Australie : [showing dioceses] / gravé par R. Hausermann,,Australia 1906,,Society for the Propagation of the Faith,"Hausermann, R.",1906,"Lyon, France : Bureaux de l' œvre de la propagation de la foi",Catholic Church -- Dioceses -- Australia -- Maps ; Dioceses -- Australia -- Maps ; Australia -- Maps ;,Australia;,Australia,,,,,Australia,"Map of Australia showing Catholic dioceses and bishops' residences, but not missions, on topographic base. Relief shown by hachures, shading and spot hieghts in metres. ""Supplement au Journal Les Missions Catholiques - 1906""--Top of map. Map also shows coordinates of latitude based on Paris. Includes index to dioceses and inset map of Tasmania.",,,,cartographic image,Still image,Maps,Color;,1:5 000 000,(E 110--⁰--E 155°/S 10°--S 44°),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9920020813402124,1 map ; color ; 66 x 91 cm,510 C-1906,,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030913,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A vintage 1906 French Catholic map of Australia showing its ecclesiastical provinces, divisions, and archdiocesan borders.",,2024-11-26,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36013,36013,35996.jp2,/agdm/image/35996.jp2
20260817_agdm-export_Bbox-Subset.csv,"Karte der katholischen Dioecesen und deren Missionen in Nordamerika / nach den neuesten geographischen Angaben zusamengestellt und herausgegeben von Dor. Joseph Salzbacher, Domcapitular zu St. Stephan in Wien, 1845.",,United States 1845,,"Salzbacher, Joseph, 1790-1867",,1845,"Wien : In commission bei Wimmer, Schmidt & Leo, 1845 ;  Wien? : Lith. v. Hauplm. Baron Liechtenstern, 1845.",Catholic Church -- United States -- Maps ; Missions -- United States -- Geography -- Maps ;,North and Central America;,United States,,,,,United States,Relief shown by hachures. From author's Meine Reise nach Nord-Amerika im Jahre 1842. Prime meridian: Washington. In lower left margin: ... Steindr. v. H. Engel in Wien. Includes index.,,,,cartographic image,Still image,Maps,Color;,"1:5,000,000",(W 93°02ʹ00ʺ--W 67°11ʹ00ʺ/N 47°17ʹ00ʺ--N 26°17ʹ00ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014151472502124,"1 map : hand colored ; 47 x 52 cm, on sheet 50 x 60 cm",800-c .E2 C-1845,Title in German; place names in English.,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030904,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"An 1845 map shows the U.S. Catholic dioceses and missions, color-coded by region.",,2024-11-26,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36014,36014,36011.jp2,/agdm/image/36011.jp2
20260817_agdm-export_Bbox-Subset.csv,Do-Thanh Sai Gon / National Geographic Directorate.,,"Ho Chi Minh City, Vietnam 1959",,Nha địa-dư quốc-gia Việt-nam,,1959,Dalat : National Geographic Directorate,Ho Chi Minh City (Vietnam) -- Maps,Asia;,Vietnam,,,,Ho Chi Minh City,Ho Chi Minh City,"Shows buildings, houses, and points of interest.  Includes inset continuation map and index to streets and buildings.  ""11-59.""",,,,cartographic image,Still image,Maps,Color;,"1:10,000",(E 106°32ʹ05ʺ--E 106°51ʹ17ʺ/N 10°56ʹ33ʺ--N 10°37ʹ21ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/qvknjl/alma9920825253402124,"1 map on 2 sheet : color ; 92 x 117 cm, sheets 106 x 73 cm",443-d .H6 A-1959 sheet 1 - sheet 2,Vietnamese,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap023498 (s1-s2),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2024-11-27,2024-11-27,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36018,36018,36024.cpd,/agdm/image/36024.cpd
