File,Full Title,Edition,Short Title,Series,Creator,Contributors,Publication Date,Map Publisher,Subject,Continent,Country,State/Province,Region,County,City,Geometry,Notes,Local Note,Contents,Essay Description of Item,Type (RDA),Type (DCMI),Genre,Color/B&W,Scale,Bounding Box,Original Collection,Primo Record Permalink,Original Item Description,Original Item ID,Language,Repository,Digital Publisher,Rights,Digital ID,Digital Format,Digital Collection,NB,Accessible Alt Text,Cataloger,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path
20260817_agdm-export_Bbox-Subset.csv,"La Chine royaume [cartographic material] : cette carte n'est quin abregé d'une autre tres belle, fort grande, et fort particuliere ... / par N. Sanson ; Johannes Somer Pruthenus sculpsit.",,China 1656,,"Sanson, Nicolas, 1600-1667","Mariette, Pierre, 1603-1657 ; Sanson, Nicolas, 1600-1667. Cartes générales de toutes les parties du monde ; Somer, Jan, engraver",1656,"A Paris : Chez Pierre Mariette, Rue S. Iacque a l'Esperance, avecq privilege du Roy pour vingt ans",China -- Maps;,Asia;,,,,,,Asia;,From Sanson's Cartes générales de toutes les parties du monde (1658). Ms. number on verso: 180. Prime meridian: Ferro. Relief shown pictorially. Watermark.,,,,cartographic image,Still image,Maps,Color;,"1:9,500,000",E 100°0ʹ--E 130°0ʹ/N 52°0ʹ--N 18°0ʹ,American Geographical Society Library - Maps,,1 map : hand colored ; 39.6 x 51.7 cm,,Latin,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,am003029,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A 1656 map by Nicolas Sanson, 'La Chine Royaume,' illustrates China's ancient rivers, regions, and names like Nanking.",,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36130,36130,36098.jp2,/agdm/image/36098.jp2
20260817_agdm-export_Bbox-Subset.csv,"Southeast Asia and Pacific Islands from the Indies and the Philippines to the Solomons / compiled and drawn in the Cartographic Section of the National Geographic Society ; James M. Darley, chief cartographer",,Southeast Asia 1944,,National Geographic Society (U.S.). Cartographic Division,"Darley, James M. (James Morrison)",1944,"Washington, D.C. : National Geographic",Southeast Asia -- Maps ; Islands of the Pacific -- Maps ;,Asia;,,,,,,Asia;,"Relief shown by hachures and spot heights. Issued with the National geographic magazine, v. 86, no. 4, Oct. 1944. Includes 6 regional insets and 16 island insets.",,,,cartographic image,Still image,Maps,Color;,"1:8,000,000",E 89°--E 162°/N 32°--S 13°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9915479543402124,1 map : color ; 64 x 101 cm,441 A-1944,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030970,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,A 1944 National Geographic map depicts Southeast Asia and nearby Pacific islands with borders and key locations.,,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36131,36131,36100.jp2,/agdm/image/36100.jp2
20260817_agdm-export_Bbox-Subset.csv,"The Americas 1:25,000,000",,Western hemisphere 1942,American Geographical Society outline map series ; no. 2.,American Geographical Society of New York,,1942,New York : American Geographical Society of New York,Western Hemisphere -- Maps ; North America -- Maps ; South America -- Maps ;,North and Central America; South America;,,,,,,North and Central America; South America;,"Also available on scales of 1:12,500,000 and 1:50,000,000."" American Geographical Society Library at University of Wisconsin Milwaukee annotated to show air services, principal international routes and airfields based on official airline guide, Dec. 1951.""",,,,cartographic image,Still image,Maps,Color;,"1:25,000,000",E 172°--W 10°/N 90°--S 58°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014108571202124,1 map ; 66 x 40 cm,250 D-1942 1951,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030969,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,A 1942 poster shows early trans-American flight routes plotted on a scaled map (1:2.5M).,,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36132,36132,36101.jp2,/agdm/image/36101.jp2
20260817_agdm-export_Bbox-Subset.csv,"1:4,000,000 East Africa / compiled, drawn and photographed by D.O.S.",,East Africa 1962,D.O.S.--Misc. ; 299H.,Great Britain. Directorate of Overseas Surveys,,1962,"Tolworth, Eng. : Directorate of Overseas Surveys","Africa, East -- Maps;",Africa;,,,,,,Africa;,"Map of East Africa showing roads, railways, territorial boundaries, provincial boundaries, district boundaries and heights in feet. ""1000/5/62."" ""Roads information supplied by Ministry of Works in Kenya and Uganda and by Ministry of Works, Power and Communication in Tanganyika. 1961.""",,,,cartographic image,Still image,Maps,B&W;,"1:4,000,000",E 29°00ʹ--E 42°00ʹ/N 5°00ʹ--S 12°00,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014108571102124,"1 map ; 46 x 36 cm, on sheet 57 x 42 cm",300-c .E2 B-1962,,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030968,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,'A 1962 British colonial-era road map highlights East Africa's district borders and major cities'.,,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36135,36135,36103.jp2,/agdm/image/36103.jp2
20260817_agdm-export_Bbox-Subset.csv,South America / Chapman and Hall ; J.W. Lowry,,South America 1846,,Chapman and Hall,"Lowry, Joseph Wilson, 1803-1879",1846,London : Chapman and Hall,South America -- Maps;,South America;,,,,,,South America;,"Relief shown by hachures. Includes 3 inset maps: Galapagos Islands -- Straits of Macalhaens -- Falkland Islands. ""B"" and ""97,"" ""98,"" ""99"" and ""100"" in margins of segments.",,,,cartographic image,Still image,Maps,Color;,"1:13,000,000",W 109°40ʹ00ʺ--W 34°13ʹ00ʺ/N 12°57ʹ00ʺ--S 56°43ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014108073302124,1 map in 4 segments : color ; 63 x 51 cm,250 A-[1846?],English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030988,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,A 19th-century map from the American Geographic Society (1846) shows detailed South America routes and country borders.,,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36168,36168,36158.jp2,/agdm/image/36158.jp2
20260817_agdm-export_Bbox-Subset.csv,"The N.W. Amazon Basin from surveys by Hamilton Rice, B.A., M.D., F.R.G.S. (Gold Medallist) 1907-08 and 1912-13 / published by the Royal Geographical Society",,Amazon Basin 1914,,,"Rice, Alexander Hamilton, 1875-1956 ; Royal Geographical Society (Great Britain);",1914,London : Royal Geographical Society,South America -- Maps ; Amazon River Region -- Maps ;,South America;,,,,,,South America;,"Relief shown by shading and spot heights. Includes note, location map and inset continuation map. Map to illustrate paper ""Further explorations in the North-west Amazon Basin"" in August 1914 edition of the Geographical Journal.",,,,cartographic image,Still image,Maps,Color;,"1:1,000,000",W 75°14ʹ00ʺ--W 64°51ʹ00ʺ/N 6°39ʹ00ʺ--S 0°09ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014108570902124,1 map : color ; 50 x 65 cm,250-c .N6W4 A-1914,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030984,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A 1914 Royal Geographical Society geographical map of the Northwestern Amazon Basin, based on Hamilton Rice's surveys.",,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36169,36169,36160.jp2,/agdm/image/36160.jp2
20260817_agdm-export_Bbox-Subset.csv,"Products of South America ; Products of Mexico, Central America, and the West Indies / prepared by the International Bureau of American Republics ; F.A. Godoy",,South America 1908,,International Bureau of the American Republics,"Godoy, F. A.",1908,"Washington, D.C. : International Bureau of American Republics",Agriculture -- South America -- Maps ; Agriculture -- Central America -- Maps ; Agriculture -- Mexico -- Maps ; Agriculture -- West Indies -- Maps;,South America;,,,,,,South America;,"Other title Products of Mexico, Central America, and the West Indies Values of Latin-American exports Notes Includes diagram: Values of Latin-American exports and notes.",,,,cartographic image,Still image,Maps,Color;,,W 115°--W 35°/N 30°--S 55°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014108073502124,2 maps on 1 sheet : color ; sheet 56 x 87 cm,250 E-1908,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030987,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"Old South American, Mexican, Central American, and Caribbean maps from about 1908 highlight agricultural and export regions.",,2025-01-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36170,36170,36166.jp2,/agdm/image/36166.jp2
20260817_agdm-export_Bbox-Subset.csv,Esso guia turistica de America del Sur / General Drafting Co ; [preparado para] ESSO,,South America 1949,,General Drafting Company,Esso Standard Oil Company,1949,"New York, N.Y. : General Drafting Co.",South America -- Maps ; Transportation -- South America -- Maps ; Pictorial maps ;,South America;,,,,,,South America;,"Other title  Guía turística de America del Sur  Mapa panaromico de America del Sur  Notes  Relief shown by hachures and spot heights.  Includes index to cities, illustrations and inset maps.  Illustrations, brief description of each South American country and ""Mapa panaromico de America del Sur"" on verso.",,,,cartographic image,Still image,Maps,Color;,"1:14,000,000",W 91°39ʹ00ʺ--W 34°47ʹ00ʺ/N 12°35ʹ00ʺ--S 55°54ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991012653238302124,"1 map : color ; on sheet 86 x 61 cm, folded to 22 x 11 cm",250 A-[1949],Spanish,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap026139 (a-b) agsmap030981 (a-b),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2025-01-23,2025-01-23,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36183,36183,36190.cpd,/agdm/image/36190.cpd
20260817_agdm-export_Bbox-Subset.csv,Venezia Giulia : panorama delle nostre terre irredente,,Italy and Croatia 1915,,"Vallardi, Antonio",,1915,Milano : Antonio Vallardi editore,Friuli Venezia Giulia (Italy) -- Maps ; Istria (Croatia and Slovenia) -- Maps ; Cres Island (Croatia) -- Maps ; Krk Island (Croatia) -- Maps; Pictorial maps ;,Europe;,Italy ; Croatia ; Slovenia,,,,,Italy ; Croatia ; Slovenia,"Relief shown pictorially, by spot heights and by gradient tints. Selected locations shown pictorially. ""Foglio II"" -- upper left. ""Received Oct. 6 1915 gift from publisher"" -- stamped in upper left margin.",,,,cartographic image,Still image,Maps,Color;,"1:250,000",ǂc (E 12°19ʹ00ʺ--E 15°01ʹ00ʺ/N 46°38ʹ00ʺ--N 44°33ʹ00ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991012495140502124,"1 map : color ; 51 x 70 cm, on sheet 59 x 80 cm",655-c .F74 M-[1915],Italian,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031067,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"Colorful 1915 panoramic map shows Venezia Giulia's mountains, Adriatic coast, and cities like Trieste and Pola.",,2025-03-11,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36364,36364,36369.jp2,/agdm/image/36369.jp2
20260817_agdm-export_Bbox-Subset.csv,G. Freytag's Karte der Balkan-Halbinsel / Kartogr. Anstalt G. Freytag & Berndt.,Neue revidierte Auflage.,Balkan Peninsula 1914,,Kartographische Anstalt Freytag und Berndt,,1914,"Wien : G. Freytag & Berndt,",Balkan Peninsula -- Maps ; Aegean Sea Region -- Maps,Europe,Greece ; Bulgaria ;  Albania ; Serbia ; Montenegro ; Turkey,,,,,Greece ; Bulgaria ;  Albania ; Serbia ; Montenegro ; Turkey,"Other title Karte der Balkan-Halbinsel Notes Relief shown by shading. 2 inset maps: Kreta -- Übersichtskarte. Loaned by the American Geographical Society to the Peace Conference at Versailles, 1918-1919.",,,,cartographic image,Still image,Maps,Color;,"1:1,250,000",E 18⁰00ʹ--E 30⁰00ʹ/N 44⁰50ʹ--N 37⁰50ʹ,American Geographical Society Library - Maps,agsmap031109,"1 map : color, mounted on cloth ; 62 x 75 cm",660 B-[1914?]c,Germany,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031109,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,Freytag und Berndt's 1914 political map depicts the Balkan Peninsula and Aegean region with borders and railways.,,2025-05-13,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36448,36448,36447.jp2,/agdm/image/36447.jp2
20260817_agdm-export_Bbox-Subset.csv,"Map showing the travels of the Franklin Search Party of 1878-80, while on their journey to King William Land and return / by H. W. Klutschak.",,"King William Island, Nunavut 1880",,"Klutschak, Heinrich",New York Herald Company,1880,New York : New York Herald,"King William Island (Nunavut) -- Discovery and exploration -- Maps ; Schwatka, Frederick, 1849-1892 -- Travel -- Maps ; Canada, Northern -- Discovery and exploration -- 19th century -- Maps ; Franklin, John, 1786-1847 -- Maps ; Rescues -- Canada, Northern -- Maps ;",North and Central America;,Canada,Nunavut ;,,,,Nunavut ;,"Relief shown by hachures.  From: New York Herable, Tuesday September 28, 1880 -- triple sheet, page 3.  Article in left margin and on verso: "" Schwatka's journey, the track of his party in their long sledge expedition, cairns and graves, where perished the last of Sir John Franklin's men, the land of Erebus and Terror, sad stories of failing strength told by Stony Graves, an Arctic explorers' comment, warm praise of the expedition by Dr. I.I. Hayes.""",,,,cartographic image,Still image,Maps,B&W;,"1:1,400,00",W 99°50ʹ00ʺ--W 89°00ʹ00ʺ/N 70°00ʹ00ʺ--N 62°45ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1dmapte/alma991012743938902124,"1 map ; 51 x 30 cm, on sheet 57 x 39 cm",173-c .K5W5 B-1880a,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031128 (a-b),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2025-05-16,2025-05-16,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36474,36474,36485.cpd,/agdm/image/36485.cpd
20260817_agdm-export_Bbox-Subset.csv,W. & A.K. Johnston's war map of Palestine / W. & A.K. Johnston Ltd.,,Palestine 1917,,W. & A.K. Johnston Limited,,1917,Edinburgh : W. & A.K. Johnston Ltd,"World War, 1914-1918 -- Palestine -- Maps ; World War, 1914-1918 -- Egypt -- Maps ; World War, 1914-1918 -- Egypt -- Sinai -- Maps ; Palestine -- Maps ; Egypt -- Maps ; Sinai (Egypt) -- Maps ;",Asia;,Palestine ; Israel,,,,,Palestine ; Israel,"Other title War map of Palestine Notes Inset: Lower Egypt, Sinai etc. Relief shown as hachures. Shows: international boundaries, railways, roads. Map acquired by library from publisher in 1917. Loaned by the American Geographical Society to the Peace Conference at Versaille, 1918-1919.",,,,cartographic image,Still image,Maps,Color;,"1:714,649",E 33°30ʹ--E 37°10ʹ/N 34°30ʹ--N 32°50ʹ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9917336823402124,"1 map : color, mounted on linen ; 59 x 49 cm",413 B-[1917],English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031136,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,A 1917 WWI map depicts Palestine's troop movements and railway lines.,,2025-06-05,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36496,36496,36501.jp2,/agdm/image/36501.jp2
20260817_agdm-export_Bbox-Subset.csv,Survey of Palestine motor map.,1945 edition. Revised & printed October 1945.,Palestine 1945,,Survey of Palestine,,1945,Jaffa : Survey of Palestine,Palestine -- Maps ; Roads -- Palestine -- Maps ;,Asia;,Israel ; Palestine,,,,,Israel ; Palestine,"Relief shown by gradient tints, form lines and spot heights. Depths shown by soundings. Includes 3 inset maps and notes. Inset maps: Haifa -- Jerusalem -- Jaffa & Tel Aviv.",,,,cartographic image,Still image,Maps,English;,"1:500,000",E 33°30ʹ--E 37°10ʹ/N 34°30ʹ--N 32°50ʹ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014361292002124,1 map : color ; 53 x 38 cm,413 D-1945,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031134,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A 1945 detailed survey map of motor routes in British Palestine at 1:500,000 scale highlights cities, roads, and terrain.",,2025-06-05,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36497,36497,36502.jp2,/agdm/image/36502.jp2
